# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_bigC_model
# method = sample (Default)
#   sample
#     num_samples = 2246 
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_upper_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 56
# output
#   file = ../output/12taxa_upper_comp_v0.1_bigC_c1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,psi,gamma
-6283.14,0.969742,0.0223233,6,0,46.7908,25.2109,124.432,40.243,31.0097,15.2363,44.8803,15.6858,57.0995,167.164,55.0724,8.28504,0.198716,0.2055
-6282.23,0.998735,0.0223233,6,0,47.9365,25.4782,127.603,40.5798,35.2125,16.0232,47.2765,14.0812,57.9928,171.948,51.6976,6.90168,0.200933,0.196322
-6282.08,0.986526,0.0223233,6,0,53.7606,25.7712,134.276,42.5607,31.8548,15.8319,48.4496,13.4735,59.5254,174.755,59.0894,7.92028,0.20187,0.226909
-6281.42,0.839831,0.0223233,6,0,51.5828,27.2561,143.307,45.1807,39.1595,17.0922,51.3957,15.7192,66.0635,191.835,59.1577,8.38082,0.206929,0.215224
-6282.93,0.928587,0.0223233,6,0,50.3297,20.7761,132.422,39.572,31.5559,15.2847,47.2478,13.7607,60.3936,162.845,54.6819,7.47657,0.205606,0.199114
-6284.74,0.875115,0.0223233,6,0,50.2598,18.2929,139.508,45.1493,35.4123,15.2692,49.9149,15.5078,59.032,170.023,56.2346,7.46194,0.204991,0.206457
-6286.47,0.997297,0.0223233,5,0,50.9533,16.3737,135.755,45.6967,35.6125,14.8657,47.6609,15.132,62.3647,184.141,59.4051,8.25701,0.204017,0.210674
-6282.99,0.922721,0.0223233,6,0,46.8974,24.9378,128.533,42.719,34.6752,15.512,48.5613,13.4099,64.8777,179.417,57.4715,7.86223,0.208177,0.216575
-6284.99,0.999238,0.0223233,5,0,52.4557,24.2299,141.815,40.2546,38.6084,16.181,48.5705,13.7508,59.6106,166.759,60.8857,7.8908,0.212456,0.218688
-6284.02,0.991014,0.0223233,6,0,49.2035,26.7405,141.392,46.9809,30.617,15.2937,49.7075,16.3819,61.1913,175.308,55.2517,7.64205,0.207784,0.227281
-6281.05,0.934561,0.0223233,6,0,53.5041,28.5016,128.314,42.971,34.3649,14.7744,47.0595,15.3551,57.6459,166.822,55.8221,7.12024,0.217028,0.223669
-6285.46,0.729242,0.0223233,6,0,52.5336,24.0126,136.225,39.1292,34.8867,16.2793,47.2551,15.434,61.5557,175.104,58.1224,6.01744,0.214981,0.204675
-6282.71,0.973966,0.0223233,6,0,52.3327,26.5635,137.274,39.8912,34.8111,16.8147,49.0525,15.2709,59.6485,176.581,60.8018,7.10587,0.211814,0.202767
-6281.82,0.998518,0.0223233,6,0,55.2269,25.8001,131.854,44.8195,33.0988,14.6192,48.0541,14.3668,63.1862,174.103,59.0851,8.63013,0.205533,0.204916
-6279.79,0.999947,0.0223233,6,0,51.9072,24.4939,135.74,39.9379,33.2131,15.8944,47.7266,14.3802,58.8987,171.973,57.9759,8.62502,0.206615,0.221419
-6281.6,0.999053,0.0223233,6,0,54.6026,28.5262,142.238,47.7763,37.3057,16.9778,50.8311,14.5513,67.0983,185.946,58.5067,8.4215,0.20509,0.204275
-6282.91,0.866639,0.0223233,6,0,49.793,26.6547,138.329,42.9922,35.3436,15.8178,54.2101,13.7675,63.5853,182.184,56.9378,7.38516,0.205183,0.215646
-6281.06,0.974299,0.0223233,5,0,50.5732,22.7899,136.049,43.1699,32.5676,16.1728,46.22,16.1115,59.0669,171.679,53.8532,8.29342,0.208982,0.207414
-6284.23,0.581317,0.0223233,6,0,51.508,22.3275,144.916,44.2183,36.9954,16.0984,49.2826,16.4427,66.5213,182.853,58.5012,9.13717,0.206509,0.202877
-6286.11,0.920069,0.0223233,6,0,49.5895,24.5861,143.719,45.5533,33.4251,15.1528,48.5319,15.894,62.1999,179.576,58.5714,8.52564,0.19497,0.203127
-6282.08,0.964983,0.0223233,6,0,50.5286,26.7658,126.955,41.7355,33.4042,14.7341,49.6125,15.2061,60.928,170.113,57.8934,6.87983,0.210429,0.203929
-6282.46,0.953086,0.0223233,6,0,53.6972,27.2428,145.331,43.2076,37.13,15.0311,48.4951,14.8234,64.7441,180.488,53.6971,7.92182,0.210799,0.211843
-6282.54,0.998393,0.0223233,6,0,54.3334,29.6521,133.808,43.2132,32.9824,15.0242,46.7167,14.2597,60.586,169.866,63.4389,7.6278,0.210583,0.209217
-6285.12,0.824532,0.0223233,6,0,50.0126,19.4776,146.647,44.5644,37.5517,16.5252,49.6842,15.4734,65.786,181.739,52.9775,9.43976,0.208309,0.219404
-6288.47,0.992849,0.0223233,6,0,54.5162,30.6236,137.482,48.4214,39.8697,16.5631,54.5679,14.3364,64.6599,190.905,55.7742,9.50921,0.209599,0.216308
-6287.23,0.995649,0.0223233,5,0,56.7327,33.5839,153.298,46.253,41.3861,16.8817,51.2814,14.9478,66.8267,186.028,59.8034,7.76594,0.204068,0.210925
-6285.36,0.96251,0.0223233,6,0,55.7727,33.5401,148.784,46.1729,41.3958,16.4792,51.6301,14.6368,67.1133,183.35,59.5965,8.76155,0.2055,0.211137
-6282.8,0.995439,0.0223233,6,0,48.7459,28.5215,134.788,44.3504,33.0791,16.6582,51.272,15.2769,64.954,185.631,54.9483,7.39156,0.205585,0.214266
-6282.21,0.970231,0.0223233,5,0,52.7027,23.5411,141.34,44.645,35.0559,16.0059,49.1343,16.6205,65.729,173.461,56.5475,7.93891,0.206087,0.214147
-6284.48,0.945827,0.0223233,6,0,44.4078,23.3417,137.837,42.4742,37.659,16.1013,51.1677,16.992,61.4823,174.163,60.929,8.25764,0.215071,0.224176
-6286.58,0.982323,0.0223233,6,0,44.2824,25.7359,141.599,40.2004,38.8834,16.1978,51.4937,16.9701,66.737,179.649,60.5431,8.39093,0.209293,0.22479
-6284.33,0.882682,0.0223233,6,0,52.6102,29.954,133.019,50.1338,34.4464,16.887,49.7979,15.3272,61.5976,171.696,56.6668,7.37527,0.205933,0.209749
-6282.77,0.996076,0.0223233,6,0,51.7454,31.6439,138.046,39.9428,31.3404,16.0621,48.0596,16.5817,61.2649,172.642,57.9147,7.96555,0.205621,0.21564
-6283.97,0.999835,0.0223233,6,0,51.3761,19.7959,133.063,42.9492,40.5743,14.7518,48.4579,13.7229,60.5842,167.587,57.326,7.89488,0.22082,0.226114
-6285.85,0.968472,0.0223233,6,0,48.826,23.0424,146.932,40.3772,33.9791,16.9424,49.1663,14.64,64.1911,171.724,62.2298,8.46025,0.218234,0.225153
-6287.9,0.972752,0.0223233,6,0,49.1483,21.8589,132.529,39.0918,35.6478,18.8475,47.824,14.4365,60.751,176.166,56.6592,8.70367,0.216687,0.238995
-6284.29,0.999979,0.0223233,6,0,47.1552,22.0442,133.11,46.3101,37.9634,16.1159,46.0498,12.8613,59.6231,162.066,54.7742,8.40869,0.216978,0.233162
-6279.46,0.983688,0.0223233,6,0,49.3336,23.0865,123.392,41.6235,32.798,16.1642,45.3058,13.3691,57.1779,161.532,55.1113,7.35212,0.217983,0.22501
-6282.72,0.982939,0.0223233,6,0,47.2342,25.9905,136.155,42.4034,32.9026,17.0774,45.2854,14.5593,61.2318,170.723,51.2896,7.38462,0.221412,0.215187
-6284.55,0.988096,0.0223233,6,0,48.1202,22.4252,125.003,41.0986,29.8883,16.1778,47.2677,14.0378,56.7385,159.469,53.4453,7.50478,0.227931,0.224493
-6286.48,0.966746,0.0223233,6,0,46.7875,31.7414,124.682,39.5951,38.095,15.4129,41.5938,13.8107,56.0777,160.252,53.4123,7.32771,0.216904,0.22507
-6281.31,0.946259,0.0223233,5,0,45.1516,29.4026,122.928,39.5822,34.067,15.7838,44.6153,13.442,56.7457,159.828,51.9859,7.76274,0.217439,0.227256
-6284.52,0.866256,0.0223233,6,0,52.1861,19.7556,126.733,46.8835,33.3823,14.779,45.0302,14.538,57.2145,168.02,56.0038,8.78582,0.21082,0.213467
-6283.38,0.992313,0.0223233,5,0,53.3375,24.803,128.95,37.386,34.5964,14.986,48.0552,14.0827,60.2169,167.461,52.1604,7.55879,0.211275,0.232912
-6282.82,0.991564,0.0223233,6,0,53.5146,24.8244,138.3,38.312,37.8765,15.9221,48.5616,14.448,63.1945,169.846,55.7387,8.12494,0.212102,0.231275
-6283.48,0.997131,0.0223233,6,0,44.7544,23.4968,125.085,45.4653,31.072,15.1611,46.268,14.7178,56.4352,156.188,55.4999,7.3412,0.213206,0.228549
-6284.36,0.898061,0.0223233,6,0,47.8106,20.0048,123.127,35.8931,31.1893,14.274,43.1891,13.5899,54.9768,158.41,48.3433,6.70863,0.210674,0.2025
-6285.2,0.934072,0.0223233,6,0,46.4748,21.2965,114.952,39.2799,30.0326,13.4872,44.6874,14.757,54.7274,153.448,54.6551,6.41726,0.205319,0.213248
-6281.16,0.979764,0.0223233,6,0,48.8099,23.5238,124.75,41.2591,32.7019,14.2416,45.4606,13.7041,61.3844,165.276,53.0704,7.27399,0.209391,0.200171
-6283.88,0.845445,0.0223233,6,0,49.4741,22.1712,130.77,44.8904,33.0251,17.5179,47.3625,14.4093,64.8421,170.512,58.6499,6.75851,0.216816,0.227093
-6282.5,0.997835,0.0223233,7,0,47.8903,28.0892,120.593,40.8966,32.3972,13.7612,44.6889,13.8815,60.3356,160.452,51.3773,8.10207,0.207728,0.210893
-6284.33,0.952458,0.0223233,6,0,47.415,26.0826,122.916,38.8496,34.5267,14.1312,43.9227,13.8393,52.0982,162.35,51.5831,7.0165,0.204135,0.207479
-6282.74,0.997126,0.0223233,5,0,46.3928,24.2365,122.775,39.657,35.0772,14.022,43.6864,12.9629,54.1263,155.981,51.2253,7.79744,0.20547,0.202697
-6278.01,0.999959,0.0223233,6,0,47.2842,26.9842,127.322,41.9242,33.4879,14.5512,46.2622,14.2888,58.4567,167.038,54.4618,7.65709,0.208757,0.217985
-6279.54,0.928542,0.0223233,6,0,48.0585,23.2518,124.773,40.2981,31.1836,15.9725,46.0251,13.3256,57.3753,158.979,52.9438,7.22447,0.217354,0.216431
-6280.79,0.901725,0.0223233,5,0,47.9023,21.8987,131.418,41.9327,37.7729,15.3375,45.4994,14.3322,58.4917,168.849,55.5549,8.73609,0.207602,0.221708
-6287.19,0.970018,0.0223233,6,0,57.1119,28.6129,143.36,40.0687,31.9362,16.4104,49.3093,15.6268,64.3844,180.479,55.2365,9.36419,0.22203,0.2235
-6284.65,0.942748,0.0223233,5,0,55.45,28.2024,133.51,48.6007,37.1827,15.904,49.1223,15.5307,62.1049,182.075,57.7642,7.38974,0.2183,0.214943
-6283.21,0.998409,0.0223233,6,0,51.268,24.4442,143.029,40.1403,35.2244,18.1127,49.5804,13.473,63.2228,173.688,56.1339,7.29403,0.215874,0.220008
-6282.74,0.916142,0.0223233,6,0,52.9197,24.5271,136.85,39.8057,34.4675,18.0584,47.3615,12.9952,61.8586,168.645,56.4557,7.93862,0.218083,0.216819
-6282.85,0.987801,0.0223233,6,0,50.9503,16.313,131.903,44.9605,34.8383,15.9729,48.8229,12.8595,60.6311,167.334,55.185,7.79008,0.216903,0.2176
-6282.28,0.986383,0.0223233,6,0,51.1582,22.6797,129.382,41.8402,33.5673,14.5193,49.4324,15.8071,62.4465,173.957,58.3413,8.09987,0.198656,0.20365
-6284.21,0.979755,0.0223233,6,0,51.3109,20.0269,142.222,42.7151,33.7772,14.7475,49.555,16.1355,62.9377,175.97,57.3027,7.31702,0.200657,0.203303
-6280.63,0.99711,0.0223233,6,0,52.7095,24.3639,130.31,42.1179,35.1128,15.2121,46.6191,15.1752,60.662,162.679,55.5718,8.03912,0.213164,0.209602
-6284,0.808806,0.0223233,6,0,52.6436,22.7069,140.941,45.8249,35.7186,17.2667,52.8053,14.2163,67.3456,175.834,56.7882,7.12457,0.213546,0.224394
-6280.55,0.901332,0.0223233,7,0,46.768,25.9082,126.658,39.7365,30.2883,15.0753,46.5635,14.738,56.537,165.738,51.3238,7.35086,0.215006,0.214288
-6281.15,0.999968,0.0223233,6,0,46.1731,22.6554,124.477,42.7402,35.846,14.7906,45.6719,13.5979,58.3253,162.687,60.0285,7.55986,0.214893,0.216895
-6283.3,0.997095,0.0223233,6,0,44.5085,23.9967,128.301,36.1963,30.1755,15.0406,44.9474,12.6838,57.2575,166.591,53.9232,7.69773,0.211476,0.216143
-6284.72,0.974075,0.0223233,5,0,46.4999,19.7922,124.42,42.5613,31.6456,14.4123,45.409,14.1858,61.1666,157.624,49.408,7.98145,0.216461,0.207371
-6284.3,0.958099,0.0223233,6,0,42.8512,19.3258,122.596,38.5155,33.3244,15.331,44.2701,13.9641,56.463,157.23,54.2448,7.84305,0.199215,0.223612
-6284.92,0.883869,0.0223233,6,0,42.7404,18.9503,122.823,40.4542,35.0168,15.163,43.151,14.3179,56.7246,154.641,53.7282,7.22331,0.201066,0.220238
-6284.16,0.928123,0.0223233,6,0,46.2901,19.0858,135.404,38.836,30.8,16.1785,49.4671,13.7117,61.8682,169.006,56.5336,8.63305,0.206696,0.217598
-6284.41,0.810119,0.0223233,7,0,52.9754,30.204,134,38.7096,31.9079,14.7482,47.0489,14.9328,63.3213,165.452,55.2629,7.83003,0.219921,0.224262
-6288.86,0.982281,0.0223233,6,0,54.027,22.8263,135.454,49.0543,36.5779,17.1714,46.4525,13.3597,59.1897,163.565,57.2203,7.68388,0.217221,0.245847
-6285.28,0.850325,0.0223233,6,0,55.9796,24.8502,139.314,36.8117,33.2008,15.2093,48.8956,13.8132,61.3832,170.79,53.5264,7.97225,0.216082,0.219807
-6284.71,0.881517,0.0223233,6,0,43.8354,25.3665,138.49,43.7495,30.4525,15.7711,47.4955,15.7219,61.569,180.687,55.6333,7.94053,0.206142,0.203152
-6286.87,0.900215,0.0223233,6,0,45.3832,27.5864,146.155,43.1527,33.4135,15.3387,52.6876,17.1788,63.4818,183.081,56.9612,7.30778,0.205997,0.203217
-6283.76,0.967244,0.0223233,6,0,49.2952,24.1539,124.646,45.2247,35.5486,15.8889,44.2723,15.7981,59.492,163.953,56.0793,6.78651,0.218695,0.214977
-6283.13,0.972029,0.0223233,6,0,47.4906,26.7692,124.534,43.4576,35.8625,15.2101,45.1909,13.0903,59.9601,162.222,54.567,8.51662,0.200225,0.21601
-6279.97,0.988823,0.0223233,6,0,49.9874,19.816,136.156,41.0065,32.017,15.7099,48.2705,15.153,61.4931,173.965,57.3871,7.69482,0.217235,0.221578
-6280.83,0.989447,0.0223233,6,0,49.7198,29.4394,126.038,42.0024,34.9228,15.4532,46.0762,14.6339,54.9912,164.841,53.7947,7.95258,0.211044,0.210042
-6279.4,0.970913,0.0223233,6,0,49.4397,25.1073,126.328,39.3108,34.0481,15.6235,43.9926,13.7046,57.6782,159.23,56.3057,7.38668,0.209716,0.22306
-6280.14,0.905652,0.0223233,6,0,47.896,28.9316,129.673,39.9181,32.7368,15.1741,47.547,14.3713,57.9104,165.697,52.5325,8.64265,0.208964,0.222241
-6285.33,0.989303,0.0223233,6,0,48.9671,24.9004,129.749,42.4575,34.381,14.6255,44.4816,15.2199,58.7772,164.479,61.6719,8.84884,0.227914,0.223728
-6287.07,0.999634,0.0223233,6,0,50.1482,26.4313,126.843,41.775,32.7693,14.9116,47.1864,15.3744,57.2679,163.12,60.9844,8.88026,0.229533,0.230475
-6283.05,0.945459,0.0223233,6,0,48.7569,19.7456,133.811,44.8912,34.4796,15.7742,51.0776,14.7514,62.8263,175.611,55.4351,7.83313,0.222119,0.214204
-6280.98,0.999541,0.0223233,6,0,52.9312,21.6684,139.076,43.7685,36.1883,14.7148,47.4923,15.3904,61.9543,172.219,55.771,8.00141,0.208004,0.230094
-6278.5,0.999876,0.0223233,6,0,51.641,21.8665,130.791,43.5259,34.0258,14.8119,47.7046,14.3431,60.2581,169.807,54.071,7.77623,0.206603,0.22264
-6282,0.832039,0.0223233,6,0,50.9666,21.2779,137.288,40.8652,34.7874,14.6647,47.4588,15.9065,61.03,167.389,57.0331,6.65034,0.210603,0.218229
-6282.21,0.981193,0.0223233,6,0,49.2959,27.4366,130.423,41.8316,33.3148,16.3985,48.304,12.9329,60.9831,174.861,52.5203,6.64221,0.214907,0.21959
-6281.25,0.760015,0.0223233,5,0,48.4545,20.1188,129.478,39.2628,35.3361,15.2247,45.6637,14.0434,58.2564,162.724,53.8019,9.15318,0.210281,0.217307
-6279.82,0.83794,0.0223233,5,0,46.6235,18.9132,129.201,40.164,33.9128,15.3689,45.9919,14.1759,58.8023,167.79,58.439,7.96424,0.214992,0.219071
-6280.81,0.99848,0.0223233,6,0,49.0627,18.6406,128.213,40.3637,34.6945,15.5255,46.6311,13.8827,57.832,160.584,58.6559,7.89758,0.215446,0.221682
-6283.46,0.821393,0.0223233,6,0,51.8229,25.3366,136.495,44.7464,32.4055,13.2597,49.4393,13.9627,61.8521,171.141,54.6356,8.64737,0.208637,0.206272
-6281.17,0.983019,0.0223233,6,0,49.4845,26.8468,124.416,41.1752,33.7445,16.266,44.9984,13.5815,57.4957,166.349,53.1964,8.39831,0.20555,0.200306
-6281.83,0.939215,0.0223233,6,0,45.9274,25.6222,128.901,44.4127,30.4818,16.2098,48.0103,12.3243,59.5817,168.637,54.5575,6.78945,0.206992,0.213124
-6284.86,0.962742,0.0223233,6,0,44.6313,26.9058,123.786,39.6807,34.6732,14.3825,45.3234,13.1124,57.1157,165.524,57.0452,8.69308,0.196083,0.208783
-6279.85,0.710712,0.0223233,6,0,48.9672,26.0883,132.784,40.722,35.0905,14.7348,47.8347,14.931,60.621,174.503,56.6102,8.74688,0.208242,0.223976
-6279.82,0.9978,0.0223233,5,0,47.166,25.9944,132.342,43.4754,35.9263,14.3154,47.4076,15.3889,60.1641,170.691,57.7705,7.33589,0.207897,0.225398
-6279.92,0.902088,0.0223233,6,0,52.1804,23.8771,137.233,46.0997,33.1017,15.628,49.3216,13.766,62.782,178.898,56.7921,6.85233,0.209275,0.214156
-6281.47,0.975486,0.0223233,7,0,45.9993,24.6589,129.233,41.801,31.0908,15.0265,46.0527,13.2976,55.8055,161.312,54.1288,7.75352,0.220284,0.232092
-6286.82,0.834072,0.0223233,5,0,47.0526,24.1825,119.205,42.802,34.3328,14.1733,41.7858,12.5814,55.8158,156.167,52.375,8.58275,0.221005,0.23545
-6284.22,0.989552,0.0223233,6,0,51.2676,25.4067,125.396,37.4617,30.4486,13.8695,44.9993,14.2672,55.6998,158.11,50.4383,8.29905,0.220467,0.228196
-6284.82,0.901617,0.0223233,6,0,48.9196,17.7064,130.133,42.9395,37.6871,15.2333,47.3782,14.2667,60.7463,165.147,53.8865,9.04187,0.223128,0.217602
-6284.47,0.985939,0.0223233,6,0,44.4997,27.157,136.642,42.5744,29.261,16.2469,46.5537,14.3377,58.6215,169.307,58.4413,7.09448,0.202123,0.216362
-6281.71,0.906405,0.0223233,6,0,49.3785,26.3473,130.957,41.5279,38.3924,14.7279,46.0057,12.9697,60.8488,170.851,53.9866,8.05392,0.203415,0.207943
-6280.6,0.894069,0.0223233,6,0,50.024,26.9202,132.625,41.78,29.639,15.8518,46.1583,13.7003,60.6948,167.919,57.2325,8.53554,0.208301,0.220334
-6281.92,0.998838,0.0223233,6,0,49.94,25.0047,123.874,39.8981,35.1069,15.2562,46.6504,13.1483,56.9841,169.098,52.5195,6.9141,0.206847,0.220742
-6283.08,0.947002,0.0223233,6,0,46.7989,19.3959,123.144,41.6887,31.053,15.3915,47.0999,12.1496,56.6742,168.057,54.618,7.26197,0.205847,0.215238
-6284.75,0.749687,0.0223233,6,0,46.2182,20.8913,134.939,39.6049,31.8187,14.7432,45.7573,13.6647,61.9457,165.448,61.2748,7.11858,0.209757,0.231049
-6284.05,0.981081,0.0223233,6,0,54.0946,20.4514,129.603,43.1569,35.0586,15.0768,43.9213,12.6246,58.2416,163.327,50.0839,7.41283,0.221204,0.21885
-6285.87,0.970685,0.0223233,6,0,47.3544,17.412,132.405,39.3187,30.391,14.5701,42.291,14.6582,57.5811,163.551,54.4235,7.68357,0.218847,0.216404
-6286.96,0.952408,0.0223233,6,0,48.8514,30.3536,127.374,40.5373,34.0607,16.5555,51.8886,13.379,62.2699,172.434,52.6962,7.19087,0.202768,0.222631
-6287.25,0.942933,0.0223233,6,0,49.7359,34.2941,135.616,46.8725,34.1122,16.6082,44.9426,13.1435,58.1419,167.828,58.2728,7.1058,0.207096,0.208563
-6287.89,0.843564,0.0223233,6,0,46.9565,26.1369,139.386,38.2976,32.773,15.3996,48.4909,15.2516,63.4056,178.003,54.6077,8.9378,0.196414,0.194402
-6288.04,0.999723,0.0223233,5,0,50.0635,28.4299,127.588,39.0898,33.8476,15.4036,49.2553,15.3102,64.1898,176.466,56.7357,8.78705,0.193278,0.193867
-6286.02,0.999953,0.0223233,6,0,50.6028,34.2198,131.612,46.559,33.862,15.8316,50.8457,14.1276,59.1646,179.199,56.3308,7.06167,0.203779,0.193796
-6284.96,0.986541,0.0223233,5,0,50.5933,34.6902,133.025,46.6124,33.9143,15.6845,50.6188,14.1847,60.1517,177.492,55.845,6.9321,0.203801,0.194347
-6280.13,0.999005,0.0223233,6,0,48.7254,19.2169,133.422,44.1788,31.5581,15.8717,46.5334,14.9636,58.6866,171.606,56.9068,7.69933,0.21107,0.220012
-6280.68,0.99961,0.0223233,6,0,47.0144,26.5293,127.871,39.0976,35.9487,16.61,47.8328,15.1137,61.0308,165.83,57.3054,7.70792,0.211108,0.222007
-6281.18,0.78083,0.0223233,5,0,44.8562,26.8707,127.993,43.7096,34.3178,15.97,46.1158,14.9767,59.9535,164.408,60.09,7.24237,0.20806,0.22477
-6281.37,0.988951,0.0223233,6,0,54.1283,21.5596,139.656,47.2538,37.2368,16.675,49.0909,15.7789,65.7279,180.513,56.8517,7.81986,0.217128,0.221616
-6283.05,0.999964,0.0223233,6,0,56.9769,22.5304,139.932,40.7226,34.4014,16.2653,50.6158,15.6897,61.782,180.589,62.1124,8.23846,0.205314,0.224667
-6283.67,0.883875,0.0223233,6,0,57.6838,26.6075,135.05,41.3694,39.0954,15.6919,48.0113,13.7503,63.2066,171.542,55.9907,8.45308,0.210238,0.232363
-6283.03,0.614859,0.0223233,6,0,42.8681,21.0437,124.549,42.425,32.9653,15.751,43.0352,14.5629,57.8911,163.944,55.0209,7.93811,0.217329,0.210662
-6279.62,0.97271,0.0223233,6,0,48.3196,27.9703,132.119,41.8995,32.9689,16.9125,48.1835,14.2227,60.6102,174.936,56.0234,8.45547,0.215162,0.220773
-6280.39,0.953805,0.0223233,5,0,48.5577,30.9319,133.743,42.5129,34.0631,17.3173,47.579,14.3921,59.8023,171.746,54.2831,8.71313,0.215626,0.218381
-6285.73,0.97696,0.0223233,6,0,52.5782,16.8427,132.557,42.235,33.1225,15.0131,46.5394,16.7316,59.7605,168.579,56.6203,8.42153,0.224099,0.237399
-6287.45,0.999234,0.0223233,6,0,50.6563,16.5961,136.531,42.0869,32.7149,14.9109,46.7944,17.1427,58.7796,165.579,56.3969,8.29013,0.226505,0.237451
-6283.66,0.996467,0.0223233,5,0,47.9528,19.9743,129.328,41.8809,37.5483,15.0824,45.842,16.1631,61.4837,167.277,58.2103,7.57082,0.220234,0.235509
-6281.63,0.987866,0.0223233,6,0,45.957,25.2555,132.527,43.9818,32.4906,17.0378,48.3178,15.2108,62.2243,174.73,59.2739,8.08833,0.218919,0.22819
-6283.81,0.956815,0.0223233,6,0,57.8511,23.2638,136.907,42.5707,36.6292,15.1557,52.0472,14.3128,64.9244,176.961,54.4267,7.33621,0.204928,0.206224
-6286.68,0.977132,0.0223233,7,0,54.5878,21.9116,136.373,46.1133,34.4132,14.3009,47.6663,12.9167,59.0458,170.672,59.2053,7.32252,0.197464,0.203323
-6282.92,0.969086,0.0223233,6,0,52.0764,21.7597,129.734,38.8766,32.2125,15.9863,47.282,12.971,60.9345,168.324,58.5741,6.96008,0.204428,0.198656
-6282.88,0.999287,0.0223233,5,0,50.8625,20.7208,131.042,44.4921,37.6812,14.7206,46.8148,12.9404,58.6023,173.858,55.0302,7.62447,0.206174,0.201861
-6280.27,0.939057,0.0223233,5,0,49.4098,22.2798,129.312,40.481,33.9006,14.896,47.7484,13.6581,61.3996,168.707,55.0152,8.4069,0.202685,0.201237
-6285.65,0.752885,0.0223233,6,0,51.8797,36.559,137.821,43.215,36.8165,15.3755,48.9037,14.716,59.2057,175.652,55.4665,6.30825,0.208385,0.20568
-6282.73,0.869372,0.0223233,6,0,47.1278,28.0431,132.669,41.6553,30.6899,16.6381,47.5225,14.7729,60.9064,169.123,59.8806,6.23531,0.211113,0.21568
-6281.3,0.983148,0.0223233,5,0,48.7807,27.845,130.033,41.671,32.8529,15.66,45.4171,14.7183,63.1937,171.774,56.4975,8.61007,0.2102,0.217618
-6281.03,0.948062,0.0223233,5,0,48.8906,28.1194,129.587,41.8858,32.7878,15.6862,45.7325,14.6935,63.1873,172.251,56.3432,7.02023,0.210197,0.217422
-6281.21,0.914776,0.0223233,5,0,46.9298,29.5513,135.406,43.764,30.3624,14.7915,49.4305,14.4509,61.6295,171.376,54.1769,8.30334,0.210244,0.213318
-6281.93,0.984764,0.0223233,6,0,45.6816,25.4669,129.73,42.5345,32.6096,13.6777,46.335,15.0277,58.6426,169.783,56.4256,8.30587,0.210216,0.200606
-6282.35,0.872241,0.0223233,6,0,54.1573,26.7832,139.115,44.1789,36.5739,16.8174,50.6059,13.4258,66.7054,178.26,59.215,7.17419,0.208047,0.230812
-6285.68,0.989887,0.0223233,7,0,48.5549,26.0041,134.968,40.1742,34.4134,15.1122,48.5922,15.5305,58.2445,179.933,57.4568,8.7493,0.204794,0.190657
-6284.49,0.998688,0.0223233,6,0,47.4678,23.5946,124.195,42.3488,29.2112,14.9158,47.5893,12.033,54.8815,159.719,51.9349,6.89096,0.208358,0.22023
-6284.2,0.878594,0.0223233,6,0,48.0005,21.205,124.764,40.1844,35.5968,15.6395,45.3031,13.641,60.8459,162.045,59.4038,8.99806,0.218542,0.214288
-6286.76,0.915496,0.0223233,5,0,47.9547,21.5056,130.645,40.4501,34.9041,15.4374,44.2547,13.7015,62.9342,163.15,58.3291,9.47759,0.218507,0.21371
-6287.09,0.947423,0.0223233,5,0,43.9542,19.3348,131.272,40.4283,35.8081,16.5019,47.9521,14.0067,59.8915,175.777,55.5328,6.39472,0.221171,0.212383
-6290.3,0.939996,0.0223233,6,0,55.7227,37.0735,130.657,44.2644,34.2466,15.0345,47.8936,15.1146,57.3485,163.068,54.8145,5.94675,0.206615,0.213496
-6289.56,0.98369,0.0223233,6,0,51.8958,34.8907,124.311,46.2054,35.1941,16.1732,45.8857,15.4416,58.3891,168.838,53.8227,9.73556,0.207297,0.209276
-6284.38,0.977003,0.0223233,6,0,47.6453,26.3893,129.723,41.6632,36.3984,16.2612,46.1522,15.4082,60.5533,164.611,55.1876,5.74916,0.208661,0.21082
-6287.32,0.933982,0.0223233,5,0,46.9221,27.0448,131.601,38.0891,31.7439,15.8423,46.6361,13.6311,59.4216,170.423,51.2157,10.3872,0.211423,0.220786
